id,name,slug,price,regular_price,sale_price,on_sale,currency,currency_symbol,in_stock,main_category,categories,primary_image,images,sku,average_rating,review_count,permalink,short_description,description
12714,Kashmiri Basaar Mix 1 Kg,kashmiri-basaar-mix-1-kg,90.0,90.0,,False,DKK,kr.,True,Herbs and Spices,Herbs and Spices,https://www.sabziwala.dk/wp-content/uploads/2024/04/42856.jpg,https://www.sabziwala.dk/wp-content/uploads/2024/04/42856.jpg,,0.0,0,https://www.sabziwala.dk/product/kashmiri-basaar-mix-1-kg/,,Curry Spice Mix
12712,Gari Yellow 1Kg,gari-yellow-1kg,35.0,35.0,,False,DKK,kr.,True,Other Flour,Other Flour,https://www.sabziwala.dk/wp-content/uploads/2024/04/42835.jpg,https://www.sabziwala.dk/wp-content/uploads/2024/04/42835.jpg,,0.0,0,https://www.sabziwala.dk/product/gari-yellow-1kg/,,
12707,Bourn Vita 500g,bourn-vita-500g,90.0,90.0,,False,DKK,kr.,True,Beauty & Health,Beauty & Health,https://www.sabziwala.dk/wp-content/uploads/2024/04/42831.jpg,https://www.sabziwala.dk/wp-content/uploads/2024/04/42831.jpg,,0.0,0,https://www.sabziwala.dk/product/bourn-vita-500g/,,
12705,Horlicks 270g,horlicks-270g,48.0,48.0,,False,DKK,kr.,True,Beauty & Health,Beauty & Health,https://www.sabziwala.dk/wp-content/uploads/2024/04/42830.jpg,https://www.sabziwala.dk/wp-content/uploads/2024/04/42830.jpg,,0.0,0,https://www.sabziwala.dk/product/horlicks-270g/,,
12703,Cashew Nuts Roasted 200g,cashew-nuts-roasted-200g,38.0,38.0,,False,DKK,kr.,True,Dry fruits and Nuts,Dry fruits and Nuts,https://www.sabziwala.dk/wp-content/uploads/2024/04/42827.jpg,https://www.sabziwala.dk/wp-content/uploads/2024/04/42827.jpg,,0.0,0,https://www.sabziwala.dk/product/cashew-nuts-roasted-200g/,,Cashewnødder Ristede
12701,Pistachios 250g,pistachios-250g,50.0,50.0,,False,DKK,kr.,True,Dry fruits and Nuts,Dry fruits and Nuts,https://www.sabziwala.dk/wp-content/uploads/2024/04/42826.jpg,https://www.sabziwala.dk/wp-content/uploads/2024/04/42826.jpg,,0.0,0,https://www.sabziwala.dk/product/pistachios-250g/,,Pistacienødder
12699,Almond Natural 1 Kg,almond-natural-1-kg,78.0,78.0,,False,DKK,kr.,True,Dry fruits and Nuts,Dry fruits and Nuts,https://www.sabziwala.dk/wp-content/uploads/2024/04/42825.jpg,https://www.sabziwala.dk/wp-content/uploads/2024/04/42825.jpg,,0.0,0,https://www.sabziwala.dk/product/almond-natural-1-kg/,,Mandler Natural
12696,Pistachio Kernels 250g,pistachio-kernels-250g,75.0,75.0,,False,DKK,kr.,True,Dry fruits and Nuts,Dry fruits and Nuts,https://www.sabziwala.dk/wp-content/uploads/2024/04/42824.jpg,https://www.sabziwala.dk/wp-content/uploads/2024/04/42824.jpg,,0.0,0,https://www.sabziwala.dk/product/pistachio-kernels-250g/,,Pistaciekerner
12694,Pink Peanut 375g,pink-peanut-375g,35.0,35.0,,False,DKK,kr.,True,Dry fruits and Nuts,Dry fruits and Nuts,https://www.sabziwala.dk/wp-content/uploads/2024/04/42820.jpg,https://www.sabziwala.dk/wp-content/uploads/2024/04/42820.jpg,,0.0,0,https://www.sabziwala.dk/product/pink-peanut-375g/,,
12691,Pink Peanut 1 Kg,pink-peanut-1-kg,55.0,55.0,,False,DKK,kr.,True,Dry fruits and Nuts,Dry fruits and Nuts,https://www.sabziwala.dk/wp-content/uploads/2024/04/42816.jpg,https://www.sabziwala.dk/wp-content/uploads/2024/04/42816.jpg,,0.0,0,https://www.sabziwala.dk/product/pink-peanut-1-kg/,,
12682,Kashmiri Chilli Pwd 400g,kashmiri-chilli-pwd-400g,75.0,75.0,,False,DKK,kr.,True,Herbs and Spices,Herbs and Spices,https://www.sabziwala.dk/wp-content/uploads/2024/04/42685.jpg,https://www.sabziwala.dk/wp-content/uploads/2024/04/42685.jpg,,0.0,0,https://www.sabziwala.dk/product/kashmiri-chilli-pwd-400g/,,
12680,Alu Bukhara 100g,alu-bukhara-100g,25.0,25.0,,False,DKK,kr.,True,Dry fruits and Nuts,Dry fruits and Nuts,https://www.sabziwala.dk/wp-content/uploads/2024/04/42687-1.jpg,https://www.sabziwala.dk/wp-content/uploads/2024/04/42687-1.jpg,,0.0,0,https://www.sabziwala.dk/product/alu-bukhara-100g/,,
12676,Whole Long Chilli 200g,whole-long-chilli-200g,52.0,52.0,,False,DKK,kr.,True,Herbs and Spices,Herbs and Spices,https://www.sabziwala.dk/wp-content/uploads/2024/04/42686-1.jpg,https://www.sabziwala.dk/wp-content/uploads/2024/04/42686-1.jpg,,0.0,0,https://www.sabziwala.dk/product/whole-long-chilli-200g/,,
12668,Dry Dates 250g,dry-dates-250g,25.0,25.0,,False,DKK,kr.,True,Dry fruits and Nuts,Dry fruits and Nuts,https://www.sabziwala.dk/wp-content/uploads/2024/02/42366.jpg,https://www.sabziwala.dk/wp-content/uploads/2024/02/42366.jpg,,0.0,0,https://www.sabziwala.dk/product/dry-dates-250g/,,Tørret Dadler
12664,Kamarkas,kamarkas,20.0,20.0,,False,DKK,kr.,True,Herbs and Spices,Herbs and Spices,https://www.sabziwala.dk/wp-content/uploads/2024/01/42276.jpg,https://www.sabziwala.dk/wp-content/uploads/2024/01/42276.jpg,,0.0,0,https://www.sabziwala.dk/product/kamarkas/,,Butea Frondosa
12657,Typhoo Tea 440 bags,typhoo-tea-440-bags,128.0,128.0,,False,DKK,kr.,True,Tea & Coffe,Tea & Coffe,https://www.sabziwala.dk/wp-content/uploads/2024/01/Typhoo-Tea-Bags-–-440-bags.jpg,https://www.sabziwala.dk/wp-content/uploads/2024/01/Typhoo-Tea-Bags-–-440-bags.jpg,,0.0,0,https://www.sabziwala.dk/product/typhoo-tea-440-bags/,,
12655,Typhoo Tea 240 bags,typhoo-tea-240-bags,85.0,85.0,,False,DKK,kr.,True,Tea & Coffe,Tea & Coffe,https://www.sabziwala.dk/wp-content/uploads/2024/01/Typhoo-Tea-Bags-–-240-bags.jpg,https://www.sabziwala.dk/wp-content/uploads/2024/01/Typhoo-Tea-Bags-–-240-bags.jpg,,0.0,0,https://www.sabziwala.dk/product/typhoo-tea-240-bags/,,
12653,Tiger Balm(White)- 50 Gr,tiger-balmwhite-50-gr,30.0,30.0,,False,DKK,kr.,True,Beauty & Health,Beauty & Health,https://www.sabziwala.dk/wp-content/uploads/2024/01/Tiger-balm-White-30g-tiger-balm.jpg,https://www.sabziwala.dk/wp-content/uploads/2024/01/Tiger-balm-White-30g-tiger-balm.jpg,,0.0,0,https://www.sabziwala.dk/product/tiger-balmwhite-50-gr/,,White Ointment
12651,Tiger Balm(Red)- 50 Gr,tiger-balmred-50-gr,30.0,30.0,,False,DKK,kr.,True,Beauty & Health,Beauty & Health,https://www.sabziwala.dk/wp-content/uploads/2024/01/Tiger-balm-rod-30g-tiger-balm.jpg,https://www.sabziwala.dk/wp-content/uploads/2024/01/Tiger-balm-rod-30g-tiger-balm.jpg,,0.0,0,https://www.sabziwala.dk/product/tiger-balmred-50-gr/,,Red Ointment
12649,Suji Rusk 235g,suji-rusk-235g,48.0,48.0,,False,DKK,kr.,True,Bakery & Dairy,Bakery & Dairy,https://www.sabziwala.dk/wp-content/uploads/2024/01/Suji-Rusk.jpg,https://www.sabziwala.dk/wp-content/uploads/2024/01/Suji-Rusk.jpg,,0.0,0,https://www.sabziwala.dk/product/suji-rusk-235g/,,
12647,Sweetened Condensed Milk 397gr.,sweetened-condensed-milk-nestle-397gr,30.0,30.0,,False,DKK,kr.,True,Nestle,Nestle; Desserts & Sweets,https://www.sabziwala.dk/wp-content/uploads/2024/01/Nestle-sweetened-condensed-milk-397g.jpg,https://www.sabziwala.dk/wp-content/uploads/2024/01/Nestle-sweetened-condensed-milk-397g.jpg,,0.0,0,https://www.sabziwala.dk/product/sweetened-condensed-milk-nestle-397gr/,,
12645,Carnation Condensed Milk 410g/385ml,carnation-condensed-milk-410g-385ml,28.0,28.0,,False,DKK,kr.,True,Nestle,Nestle; Desserts & Sweets,https://www.sabziwala.dk/wp-content/uploads/2024/01/Nestle-carnation-condensed-milk-385ml.jpg,https://www.sabziwala.dk/wp-content/uploads/2024/01/Nestle-carnation-condensed-milk-385ml.jpg,,0.0,0,https://www.sabziwala.dk/product/carnation-condensed-milk-410g-385ml/,,
12638,Meat Curry Masala,product-34,22.0,22.0,,False,DKK,kr.,True,Ready Masala,Ready Masala,https://www.sabziwala.dk/wp-content/uploads/2023/12/42174.jpg,https://www.sabziwala.dk/wp-content/uploads/2023/12/42174.jpg,,0.0,0,https://www.sabziwala.dk/product/product-34/,,
12634,Whole Long Chilli 150g,whole-long-chilli-150g,40.0,40.0,,False,DKK,kr.,True,Herbs and Spices,Herbs and Spices,https://www.sabziwala.dk/wp-content/uploads/2023/12/Whole-Red-Chilli-150g.jpg,https://www.sabziwala.dk/wp-content/uploads/2023/12/Whole-Red-Chilli-150g.jpg,,0.0,0,https://www.sabziwala.dk/product/whole-long-chilli-150g/,,
12631,Whole Round Chilli 200g,product-33,60.0,60.0,,False,DKK,kr.,True,Herbs and Spices,Herbs and Spices,https://www.sabziwala.dk/wp-content/uploads/2023/12/42173.jpg,https://www.sabziwala.dk/wp-content/uploads/2023/12/42173.jpg,,0.0,0,https://www.sabziwala.dk/product/product-33/,,
12628,Biryani Masala Whole 200g,product-32,42.0,42.0,,False,DKK,kr.,True,Herbs and Spices,Herbs and Spices,https://www.sabziwala.dk/wp-content/uploads/2023/12/42172.jpg,https://www.sabziwala.dk/wp-content/uploads/2023/12/42172.jpg,,0.0,0,https://www.sabziwala.dk/product/product-32/,,
12626,Cardamom Seeds 50g,product-31,35.0,35.0,,False,DKK,kr.,True,Herbs and Spices,Herbs and Spices,https://www.sabziwala.dk/wp-content/uploads/2023/12/42171.jpg,https://www.sabziwala.dk/wp-content/uploads/2023/12/42171.jpg,,0.0,0,https://www.sabziwala.dk/product/product-31/,,
12612,Mokhtar Green Tea 500g,mokhtar-green-tea-500g,70.0,70.0,,False,DKK,kr.,True,Tea & Coffe,Tea & Coffe,https://www.sabziwala.dk/wp-content/uploads/2023/09/41715.jpg,https://www.sabziwala.dk/wp-content/uploads/2023/09/41715.jpg,,0.0,0,https://www.sabziwala.dk/product/mokhtar-green-tea-500g/,,"Mokhtar Green Tea is a blend of carefully-sourced quality Chinese teas, it offers the perfect balance between cleansing dried grass notes and soothing toasted flavours. With a slightly nuttier taste than many green teas, it brings a lovely rounded character to this blend. Infuse a bag of Green Tea Pure in hot water and watch the colour turn a pretty golden yellow, before breathing in the pure, energising bouquet. Use: Enjoy the pure green tea like in the Middle East by serving it strong, black and with lots of sugar. Alternatively, drink it well brewed with a splash of milk as a rich, soothing cuppa, similar to a warming spiced chai tea. Ingredients: Green Tea Leaves. Nutrition: Energy: 0 kcal, Total Fat: 0g, Saturated Fat: 0g, Trans Fat: 0g, Cholesterol: 0mg, Sodium: 0mg, Total Carbohydrates: 0g, Dietary Fiber: 0g, Sugars: 0g, Protein: 0g. Allergic This product does not contain any allergens such as gluten, dairy, nuts, and soy."
12609,Kaju Dhoda Burfi 400g,kaju-dhoda-burfi-400g,58.0,58.0,,False,DKK,kr.,True,Mithai Sweets & Mouth Freshner,Mithai Sweets & Mouth Freshner,https://www.sabziwala.dk/wp-content/uploads/2023/09/Bikano-Kaju-Dhoda-Durfi-400g.jpg,https://www.sabziwala.dk/wp-content/uploads/2023/09/Bikano-Kaju-Dhoda-Durfi-400g.jpg,,0.0,0,https://www.sabziwala.dk/product/kaju-dhoda-burfi-400g/,,
12605,Cardamom Powder 50g,cardamom-powder-50g-2,50.0,50.0,,False,DKK,kr.,True,Herbs and Spices,Herbs and Spices,https://www.sabziwala.dk/wp-content/uploads/2023/08/trs-green-cardamom-powder-50g_page-0001.jpg,https://www.sabziwala.dk/wp-content/uploads/2023/08/trs-green-cardamom-powder-50g_page-0001.jpg,,0.0,0,https://www.sabziwala.dk/product/cardamom-powder-50g-2/,,
12602,Semolina Coarse 500g,product-30,22.0,22.0,,False,DKK,kr.,True,Sooji (Gram flour),Sooji (Gram flour),https://www.sabziwala.dk/wp-content/uploads/2023/08/41548.jpg,https://www.sabziwala.dk/wp-content/uploads/2023/08/41548.jpg,,0.0,0,https://www.sabziwala.dk/product/product-30/,,Suji
12592,Dettol 500 ml,dettol-500-ml,68.0,68.0,,False,DKK,kr.,True,Beauty & Health,Beauty & Health,https://www.sabziwala.dk/wp-content/uploads/2023/08/dettol-500ml.webp,https://www.sabziwala.dk/wp-content/uploads/2023/08/dettol-500ml.webp,,0.0,0,https://www.sabziwala.dk/product/dettol-500-ml/,,"Dettol Antiseptic and Disinfectant Liquid to cleanse and help protect against infection from minor skin cuts, scratches and insect bites"
12590,Dettol 250 ml,dettol-250-ml,38.0,38.0,,False,DKK,kr.,True,Beauty & Health,Beauty & Health,https://www.sabziwala.dk/wp-content/uploads/2023/08/Dettol-250-ml.jpg,https://www.sabziwala.dk/wp-content/uploads/2023/08/Dettol-250-ml.jpg,,0.0,0,https://www.sabziwala.dk/product/dettol-250-ml/,,"Dettol Antiseptic and Disinfectant Liquid to cleanse and help protect against infection from minor skin cuts, scratches and insect bites"
12585,Mung Dal Washed 2Kg,product-29,68.0,68.0,,False,DKK,kr.,True,"Bean, Peas, Lentils and Daal","Bean, Peas, Lentils and Daal; Lentils and Daal",https://www.sabziwala.dk/wp-content/uploads/2023/07/41228.jpg,https://www.sabziwala.dk/wp-content/uploads/2023/07/41228.jpg,,0.0,0,https://www.sabziwala.dk/product/product-29/,"Mung dal refers to moong beans that have been skinned and split so that they’re flat, yellow, and quick-cooking. They’re relatively easy to digest. Mung dal is low in Saturated Fat and Sodium, and very low in Cholesterol. It is also a good source of Protein, Thiamin, Niacin, Vitamin B6, Pantothenic Acid, Iron, Magnesium, Phosphorus, and Potassium, and a very good source of Dietary Fiber, Vitamin C, Vitamin K, Riboflavin, Folate, Copper, and Manganese. Mung beans can be eaten both cooked and raw. It is a great addition to salads, soups, and main dishes as vegetable and meat. Mung beans are removed from the body all the toxins and improve the functioning of the liver. It contains large amounts of easily digestible protein and vitamins A, B, C, and E, as well as mineral salts. Mung bean lowers cholesterol also contains large quantities of antioxidants, which prevent heart disease. Energy value [kJ] 1452 kJ Value Energy [kcal] 347 kcal water 9g ash 3.3g Total protein 23.9g Animal protein 0g Vegetable protein 23.9g cholesterol 0mg Total carbohydrates 62.6g sucrose 6.6g Preparation Instructions: Mung dal is very soft in nature so pre-soaking is not required. Generally, one cup of dried yellow Mung dal will inflate to 3 cups of yellow Mung dal (For making delicious South Indian Recipes such as Dosa and Vada grind this soaked yellow mung dal in a grinder and make a paste ). Place this Yellow Mung dal in a closed pan or pressure cooker and add 5 cups of water and heat it on high flame for 5-7 minutes. Now cooked yellow Mung dal is ready to prepare desired varieties of spicy curry or Tarka dal.",
12578,Rajniganda 100g,rajniganda-100g,65.0,65.0,,False,DKK,kr.,True,Mithai Sweets & Mouth Freshner,Mithai Sweets & Mouth Freshner,https://www.sabziwala.dk/wp-content/uploads/2023/07/rajnigandha-100g.jpg.pagespeed.ic_.t6vj5G7PCg.webp,https://www.sabziwala.dk/wp-content/uploads/2023/07/rajnigandha-100g.jpg.pagespeed.ic_.t6vj5G7PCg.webp,,0.0,0,https://www.sabziwala.dk/product/rajniganda-100g/,"Rajnigandha is the world’s largest selling premium Pan Masala brand. This non-tobacco Pan Masala is a rich blend of select ingredients like betel nut, catechu, lime, cardamom seeds, menthol, sandalwood and added flavors. Nutritution Information Typical values for 100g Energy 170.7Kcal Protein 6.3g Carbohyderate 18.6g Fat 7.9g",
12575,Chana Dal 1Kg,product-28,35.0,35.0,,False,DKK,kr.,True,"Bean, Peas, Lentils and Daal","Bean, Peas, Lentils and Daal; Lentils and Daal",https://www.sabziwala.dk/wp-content/uploads/2023/07/41225.jpg,https://www.sabziwala.dk/wp-content/uploads/2023/07/41225.jpg,,0.0,0,https://www.sabziwala.dk/product/product-28/,"Chana Dal is a popular Indian delicacy, which is prepared with some easily available ingredients and makes for a perfect main-course dish. Dal has always been an essential part of every Indian meal and goes perfect with Roti as well as rice. Chana Dal is undoubtedly one of the most delicious pulses and makes for a perfect dish for every occasion”",
12570,Chana Dal 2Kg,chana-dal-2kg,60.0,60.0,,False,DKK,kr.,True,"Bean, Peas, Lentils and Daal","Bean, Peas, Lentils and Daal; Lentils and Daal",https://www.sabziwala.dk/wp-content/uploads/2023/07/AliBaba-ChanaDal2kg.webp,https://www.sabziwala.dk/wp-content/uploads/2023/07/AliBaba-ChanaDal2kg.webp,,0.0,0,https://www.sabziwala.dk/product/chana-dal-2kg/,This is a Vegetarian product. It’s nutritious and can be easily digested It is a staple in the Indian diet Chana dal has a rich flavour and aroma and provides essential amino acids for complete protein,
12568,Vaseline 50 ml,vaseline-50-ml,18.0,18.0,,False,DKK,kr.,True,Beauty & Health,Beauty & Health,https://www.sabziwala.dk/wp-content/uploads/2023/07/vaseline-50.jpg,https://www.sabziwala.dk/wp-content/uploads/2023/07/vaseline-50.jpg,,0.0,0,https://www.sabziwala.dk/product/vaseline-50-ml/,"Vaseline Petroleum Jelly Original is clinically proven to help heal dry, damaged, cracked skin and hands Vaseline Petroleum Jelly heals cracked hands and dry skin and protects minor cuts Made with 100% pure petroleum jelly. Purity is guaranteed with our triple-purified formula Vaseline is the #1 Dermatologist recommended pure petroleum jelly Vaseline Jelly can be used on dry skin, stressed skin, cracked skin, and sensitive skin",
12566,Vaseline 250 ml,vaseline-250-ml,48.0,48.0,,False,DKK,kr.,True,Beauty & Health,Beauty & Health,https://www.sabziwala.dk/wp-content/uploads/2023/07/Vaseline.w1200-1.webp,https://www.sabziwala.dk/wp-content/uploads/2023/07/Vaseline.w1200-1.webp,,0.0,0,https://www.sabziwala.dk/product/vaseline-250-ml/,"Vaseline Petroleum Jelly Original is clinically proven to help heal dry, damaged, cracked skin and hands Vaseline Petroleum Jelly heals cracked hands and dry skin and protects minor cuts Made with 100% pure petroleum jelly. Purity is guaranteed with our triple-purified formula Vaseline is the #1 Dermatologist recommended pure petroleum jelly Vaseline Jelly can be used on dry skin, stressed skin, cracked skin, and sensitive skin",
12564,Vaseline 100 ml,vaseline-100-ml,28.0,28.0,,False,DKK,kr.,True,Beauty & Health,Beauty & Health,https://www.sabziwala.dk/wp-content/uploads/2023/07/Vaseline.w1200.webp,https://www.sabziwala.dk/wp-content/uploads/2023/07/Vaseline.w1200.webp,,0.0,0,https://www.sabziwala.dk/product/vaseline-100-ml/,"Vaseline Petroleum Jelly Original is clinically proven to help heal dry, damaged, cracked skin and hands Vaseline Petroleum Jelly heals cracked hands and dry skin and protects minor cuts Made with 100% pure petroleum jelly. Purity is guaranteed with our triple-purified formula Vaseline is the #1 Dermatologist recommended pure petroleum jelly Vaseline Jelly can be used on dry skin, stressed skin, cracked skin, and sensitive skin",
12561,Sona Masoori 5 Kg,sona-masoori-5-kg,150.0,150.0,,False,DKK,kr.,True,5kg Rice,5kg Rice; Rice,https://www.sabziwala.dk/wp-content/uploads/2023/07/Soa-Masoori-5-kg.jpeg,https://www.sabziwala.dk/wp-content/uploads/2023/07/Soa-Masoori-5-kg.jpeg,,0.0,0,https://www.sabziwala.dk/product/sona-masoori-5-kg/,,India Gate
12559,Motichoor Ladoo 500g,motichoor-ladoo-500g,95.0,95.0,,False,DKK,kr.,True,Milk,Milk,https://www.sabziwala.dk/wp-content/uploads/2023/07/Motichoor-ladoo-500g.webp,https://www.sabziwala.dk/wp-content/uploads/2023/07/Motichoor-ladoo-500g.webp,,0.0,0,https://www.sabziwala.dk/product/motichoor-ladoo-500g/,"Motichoor ke Ladoos or Motichur Laddu is a ball-shaped sweets, popular in Indian Subcontinent.This standard Indian sweet is served at just about any special occasion in India. The sweets made from Gram Flour, Sugar and Deshi Ghee garnished with Dryfruits. Traditional Indian “melt in mouth” ladoos made with sugar syrup soaked boondi, Milk, Desi ghee, Pista, Elaichi and Kesar The traditional winner of heart laddu get a twist of taste and rich flavor of ghee. Bite into the heavenly taste of Ghee Laddu. Get the best of Haldiram”s quality and the taste. Also, you can gift this wonderful pack to your near and dear ones on special occasions like a festival Ingredients: Traditional Indian dessert made with chickpeas flour Motichoor Ladoo. Ingredients : Sugar (42%), Chickpeas Flour (32%), Clarified Milk Fat (Ghee), Water, Vegetable Oil, Glucose, Cardamom, Saffron.",Dairy Valley
12557,Kaju Katli 300g,kaju-katli-300g,95.0,95.0,,False,DKK,kr.,True,Milk,Milk,https://www.sabziwala.dk/wp-content/uploads/2023/07/Kaju-Katli.jpg,https://www.sabziwala.dk/wp-content/uploads/2023/07/Kaju-Katli.jpg,,0.0,0,https://www.sabziwala.dk/product/kaju-katli-300g/,"Kaju Katli is a star of Indian sweets. It is one of the most famous sweets that is perfect for any celebrations, whether it be Raksha Bandhan, Navratri or Diwali. It’s an Indian version of fudge made with powdered cashew nuts and sugar Ingredients: Cashew nuts, sugar, glucose, potassium sorbate (preservative), flavor and edible Silver Foil Allergy Advice: See ingredients in bold. Storage Recommendations: Consume within 3 days of opening. State of Origin: Product of EU Nutritional information: TYPICAL VALUES PER 100G Energy 1955 kJ / 466 kcal Fat 19.76 g of which saturates 3.49 g Carbohydrate 61.6 g of which sugars 57.25 g Protein 10.4 g Salt 0.14 g",Dairy Valley
12556,Paneer 250g,paneer-250g,45.0,45.0,,False,DKK,kr.,True,Milk,Milk,https://www.sabziwala.dk/wp-content/uploads/2023/07/41206-scaled.jpg,https://www.sabziwala.dk/wp-content/uploads/2023/07/41206-scaled.jpg,,0.0,0,https://www.sabziwala.dk/product/paneer-250g/,,Dairy Valley
12552,Tamarind With Seed 400g,product-27,38.0,38.0,,False,DKK,kr.,True,Others,Others,https://www.sabziwala.dk/wp-content/uploads/2023/07/41185.jpg,https://www.sabziwala.dk/wp-content/uploads/2023/07/41185.jpg,,0.0,0,https://www.sabziwala.dk/product/product-27/,,
12549,Tamarind With Seed 200g,product-26,22.0,22.0,,False,DKK,kr.,True,Others,Others,https://www.sabziwala.dk/wp-content/uploads/2023/07/41184.jpg,https://www.sabziwala.dk/wp-content/uploads/2023/07/41184.jpg,,0.0,0,https://www.sabziwala.dk/product/product-26/,,200
12546,Red Split Lentils 2 Kg,red-split-lentils-2-kg,60.0,60.0,,False,DKK,kr.,True,"Bean, Peas, Lentils and Daal","Bean, Peas, Lentils and Daal; Lentils and Daal",https://www.sabziwala.dk/wp-content/uploads/2023/07/Red-Split-Lentils-2-KG.jpg,https://www.sabziwala.dk/wp-content/uploads/2023/07/Red-Split-Lentils-2-KG.jpg,,0.0,0,https://www.sabziwala.dk/product/red-split-lentils-2-kg/,,Masoor Dal
12542,Tang 375 gm,tang-375-gm,35.0,35.0,,False,DKK,kr.,True,Juice & Water,Juice & Water,https://www.sabziwala.dk/wp-content/uploads/2023/07/Tang-Powder-400ml.webp,https://www.sabziwala.dk/wp-content/uploads/2023/07/Tang-Powder-400ml.webp,,0.0,0,https://www.sabziwala.dk/product/tang-375-gm/,,Tang Orange – Powdered Drink Mix
12539,Brown Chick Peas 2Kg,product-25,55.0,55.0,,False,DKK,kr.,True,"Bean, Peas, Lentils and Daal","Bean, Peas, Lentils and Daal; Peas",https://www.sabziwala.dk/wp-content/uploads/2023/07/41183.jpg,https://www.sabziwala.dk/wp-content/uploads/2023/07/41183.jpg,,0.0,0,https://www.sabziwala.dk/product/product-25/,,Kala Chana
12536,Rice Flour 500g,rice-flour-500g,18.0,18.0,,False,DKK,kr.,False,Other Flour,Other Flour,https://www.sabziwala.dk/wp-content/uploads/2023/07/41162.jpg,https://www.sabziwala.dk/wp-content/uploads/2023/07/41162.jpg,,0.0,0,https://www.sabziwala.dk/product/rice-flour-500g/,,
12534,Sarson Ka Saag 850g,saeson-ka-saag-850g,42.0,42.0,,False,DKK,kr.,True,Uncategorized,,https://www.sabziwala.dk/wp-content/uploads/2023/07/41161.jpg,https://www.sabziwala.dk/wp-content/uploads/2023/07/41161.jpg,,0.0,0,https://www.sabziwala.dk/product/saeson-ka-saag-850g/,,
12530,Cloves(Laung) 250g,product-24,65.0,65.0,,False,DKK,kr.,True,Herbs and Spices,Herbs and Spices,https://www.sabziwala.dk/wp-content/uploads/2023/07/41125.jpg,https://www.sabziwala.dk/wp-content/uploads/2023/07/41125.jpg,,0.0,0,https://www.sabziwala.dk/product/product-24/,,Whole Cloves – AliBaba
12513,Fennel Seeds (Soonf) 1 Kg,fennel,90.0,90.0,,False,DKK,kr.,True,Herbs and Spices,Herbs and Spices,https://www.sabziwala.dk/wp-content/uploads/2023/05/40679-scaled.jpg,https://www.sabziwala.dk/wp-content/uploads/2023/05/40679-scaled.jpg,,0.0,0,https://www.sabziwala.dk/product/fennel/,,
12510,Hel Kylling 1200g,product-22,48.0,48.0,,False,DKK,kr.,True,Frozen Products,Frozen Products,https://www.sabziwala.dk/wp-content/uploads/2023/05/40586-scaled.jpg,https://www.sabziwala.dk/wp-content/uploads/2023/05/40586-scaled.jpg,,0.0,0,https://www.sabziwala.dk/product/product-22/,,
12504,Far Far Heart 300g,product-23,25.0,25.0,,False,DKK,kr.,True,Fry Products,Fry Products,https://www.sabziwala.dk/wp-content/uploads/2023/04/40495-scaled.jpg,https://www.sabziwala.dk/wp-content/uploads/2023/04/40495-scaled.jpg,,0.0,0,https://www.sabziwala.dk/product/product-23/,,
12500,Far Far Finger 300g,product-21,25.0,25.0,,False,DKK,kr.,True,Fry Products,Fry Products,https://www.sabziwala.dk/wp-content/uploads/2023/04/40493-scaled.jpg,https://www.sabziwala.dk/wp-content/uploads/2023/04/40493-scaled.jpg,,0.0,0,https://www.sabziwala.dk/product/product-21/,,
12498,Far Far Window 300g,product-20,25.0,25.0,,False,DKK,kr.,True,Fry Products,Fry Products,https://www.sabziwala.dk/wp-content/uploads/2023/04/40492-scaled.jpg,https://www.sabziwala.dk/wp-content/uploads/2023/04/40492-scaled.jpg,,0.0,0,https://www.sabziwala.dk/product/product-20/,,
12495,Dosa Mix 500g,dosa-mix-500g,30.0,30.0,,False,DKK,kr.,True,Other Flour,Other Flour,https://www.sabziwala.dk/wp-content/uploads/2023/04/MTR-DOSA.jpg,https://www.sabziwala.dk/wp-content/uploads/2023/04/MTR-DOSA.jpg,,0.0,0,https://www.sabziwala.dk/product/dosa-mix-500g/,,
12494,Spring Rolls Vegetables,spring-rolls-vegetables,55.0,55.0,,False,DKK,kr.,True,Frozen Samosa and Spring Roll/Dej,Frozen Samosa and Spring Roll/Dej,https://www.sabziwala.dk/wp-content/uploads/2023/04/40477-scaled.jpg,https://www.sabziwala.dk/wp-content/uploads/2023/04/40477-scaled.jpg,,0.0,0,https://www.sabziwala.dk/product/spring-rolls-vegetables/,,
12492,Spring Rolls Chicken 20,spring-rolls-chicken-20,65.0,65.0,,False,DKK,kr.,True,Frozen Samosa and Spring Roll/Dej,Frozen Samosa and Spring Roll/Dej,https://www.sabziwala.dk/wp-content/uploads/2023/04/40478-scaled.jpg,https://www.sabziwala.dk/wp-content/uploads/2023/04/40478-scaled.jpg,,0.0,0,https://www.sabziwala.dk/product/spring-rolls-chicken-20/,,
12489,Green Chilli Seekh Kebab Chicken 15,seekh,118.0,118.0,,False,DKK,kr.,True,Kebab. Nuggets and Sausage,Kebab. Nuggets and Sausage,https://www.sabziwala.dk/wp-content/uploads/2023/04/40472-scaled.jpg,https://www.sabziwala.dk/wp-content/uploads/2023/04/40472-scaled.jpg,,0.0,0,https://www.sabziwala.dk/product/seekh/,,
